EART,EvDateTime,EvType,AssoProt,Descr,RprProt,Proto,SpEvTyp
5597,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5980,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5961,10/17/2024,Vaccination,,Bovilis J-5,Ovsynch56,,Bovilis J-5
5957,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5447,10/24/2024,Vaccination,,Bovilis J-5,ReSync-GPG,,Bovilis J-5
5987,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5438,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5438,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5634,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5634,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
74978,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
74978,10/8/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5481,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5481,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5198,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5198,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5495,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5495,10/8/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5605,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5605,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5489,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5489,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5620,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5620,10/8/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5479,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5479,10/8/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5989,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6023,10/18/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5965,10/24/2024,Vaccination,,Bovilis J-5,Reset GGPG,,Bovilis J-5
5982,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5570,10/17/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6032,10/18/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6034,10/18/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5990,10/24/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5824,10/17/2024,Vaccination,,Bovilis J-5,Resync,,Bovilis J-5
5981,10/24/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5579,10/24/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5846,10/24/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5311,10/24/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6017,10/18/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5820,10/24/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5998,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5509,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5992,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
11538,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5995,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6002,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6009,10/31/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6033,10/31/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
10374,10/18/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5688,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5688,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5844,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5844,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5829,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5829,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5746,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5746,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5613,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5613,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5660,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5660,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5468,10/23/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5468,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6017,11/7/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6037,11/7/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5996,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5850,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5350,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5994,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6040,11/7/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5848,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6016,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6004,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
11649,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5594,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6018,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5821,11/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5740,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5884,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5884,10/30/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5740,10/30/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5862,10/30/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5862,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5616,10/30/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5449,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5507,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5972,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5986,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5692,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5702,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5490,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5434,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5685,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6030,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5991,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5976,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6023,11/14/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5406,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5406,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5674,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5700,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5700,11/6/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
91409,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
91409,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5674,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5513,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5513,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5718,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5718,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5582,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5582,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5581,11/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5581,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5984,11/21/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5830,11/21/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5999,11/21/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6034,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6032,11/15/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5608,11/14/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6017,11/21/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6006,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5876,11/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5876,12/7/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5572,11/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5572,12/7/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5503,11/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5503,12/7/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
11522,12/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
11522,11/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5997,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5849,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5833,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6034,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6033,12/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6032,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6008,12/6/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5474,11/29/2024,Vaccination,,Bovilis J-5,Reset GGPG,,Bovilis J-5
6043,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6037,12/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5878,12/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5878,11/20/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5637,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5637,11/20/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5621,12/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5621,11/20/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5909,11/20/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5909,12/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5897,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5897,11/20/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6040,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5606,11/29/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6024,12/7/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5400,12/19/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5400,11/27/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5312,11/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5312,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
91709,11/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
91709,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5901,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5901,11/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5899,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5899,11/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5519,11/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5519,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5734,12/19/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5734,11/27/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5665,12/13/2024,Vaccination,,Bovilis J-5,Reset GGPG,,Bovilis J-5
10374,11/29/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5681,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6040,12/6/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6030,12/5/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5963,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5499,12/5/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5499,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6044,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5990,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6000,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5996,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6030,12/13/2024,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5885,12/4/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5885,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5478,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5478,12/4/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5911,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5911,12/4/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5595,12/4/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5595,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5422,12/4/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5422,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6036,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6009,12/13/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5814,12/26/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6045,12/19/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5998,12/26/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5860,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5860,12/11/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5729,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5729,12/11/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5865,12/11/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5865,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5817,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5889,12/11/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5889,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5817,12/11/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6002,12/26/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5854,12/26/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6039,12/27/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6016,12/26/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
74978,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6043,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5759,1/9/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5759,12/18/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5728,12/18/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5728,1/9/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5403,12/18/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5403,1/9/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5888,1/9/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5888,12/18/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5877,12/18/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
5877,1/9/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
20027,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5495,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6018,12/26/2024,Vaccination,,Bovilis J-5,,,Bovilis J-5
6024,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6051,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6048,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6049,1/2/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5620,1/2/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5591,1/2/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6032,1/10/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
10374,1/10/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5479,1/10/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5605,1/10/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5919,1/25/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5919,1/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5914,1/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5914,1/25/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5774,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5774,1/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5870,1/25/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5870,1/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5757,1/25/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5757,1/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5460,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5460,1/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6034,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5468,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6023,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
91375,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
91409,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6052,1/25/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6044,1/16/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5634,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6000,1/16/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5660,1/10/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5746,1/10/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6046,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6036,1/16/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5829,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6017,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5489,1/16/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6045,1/16/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5438,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5613,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5396,1/31/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5396,1/8/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5844,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5862,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5503,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5740,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5884,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6039,1/25/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6033,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6054,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5923,1/15/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5908,1/15/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5742,1/15/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5934,1/15/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5758,1/15/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5916,1/15/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6055,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6037,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5582,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6040,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5406,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5581,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6058,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6051,1/31/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6048,1/31/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6049,1/31/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5688,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
5481,1/25/2025,Vaccination,,Bovilis J-5,Double OVS 2PgF,,Bovilis J-5
6050,1/26/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5722,1/23/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5715,1/23/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5516,1/23/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5930,1/23/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5922,1/23/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
5935,1/23/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6050,2/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6055,2/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
6058,2/1/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
86101,1/29/2025,Vaccination,,Bovilis J-5,,,Bovilis J-5
91409,12/11/2024,Enroll in protocol,,Bovikalk bolus - vet rx dose 1,Double OVS 2PgF,,Enroll in protocol
5591,12/4/2024,Enroll in protocol,,Bovikalk bolus - twins DOA  hard calving  dystocia. dose 1 as preventative.,Double OVS 2PgF,,Enroll in protocol
74978,11/28/2024,Enroll in protocol,,Bovikalk bolus - Night milker gave 1 bovicalk oral after calving,,,Enroll in protocol
5406,12/31/2024,Enroll in protocol,,Bovikalk bolus - Milk Fever- dose 2,Double OVS 2PgF,,Enroll in protocol
5605,12/11/2024,Enroll in protocol,,Bovikalk bolus - MF tx dose 2,Double OVS 2PgF,,Enroll in protocol
5406,12/31/2024,Enroll in protocol,,Bovikalk bolus - MF tx dose 2,Double OVS 2PgF,,Enroll in protocol
5198,1/10/2025,Enroll in protocol,,Bovikalk bolus - MF tx dose 2,Double OVS 2PgF,,Enroll in protocol
5605,12/10/2024,Enroll in protocol,,Bovikalk bolus - MF tx dose 1,Double OVS 2PgF,,Enroll in protocol
5406,12/31/2024,Enroll in protocol,,Bovikalk bolus - MF tx dose 1,Double OVS 2PgF,,Enroll in protocol
5198,1/9/2025,Enroll in protocol,,Bovikalk bolus - MF tx dose 1,Double OVS 2PgF,,Enroll in protocol
5198,1/10/2025,Enroll in protocol,,Bovikalk bolus - dose 3 MF tx,Double OVS 2PgF,,Enroll in protocol
91409,12/14/2024,Enroll in protocol,,Bovikalk bolus - dose 1 vet rx,Double OVS 2PgF,,Enroll in protocol
11538,9/28/2024,Enroll in protocol,,Bovikalk bolus,,,Enroll in protocol
5616,11/26/2024,Enroll in protocol,,Bovikalk bolus,,,Enroll in protocol
5616,11/27/2024,Enroll in protocol,,Bovikalk bolus,,,Enroll in protocol
5519,1/21/2025,Enroll in protocol,,Bovikalk bolus,,,Enroll in protocol
5911,1/31/2025,Enroll in protocol,,Bovikalk bolus,,,Enroll in protocol
6249,12/20/2024,Vet Exam,,Body condition,,,Vet Exam
5536,9/1/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5076,9/2/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5271,9/2/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5364,9/2/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5367,9/2/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5377,9/2/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5890,9/2/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5496,9/4/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5401,9/8/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5737,9/9/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5910,9/9/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
5618,9/9/2024,Enroll in protocol,,BLV Preg Check,,,Enroll in protocol
